sex,frontal_axis,vertical_axis,lateral_axis,sensor_id,RSSI,Phase,frequent,Label
1,0.58862,0.96229,0.22578,3.0,-57.5,0.03068,923.75,1
1,0.58862,0.96229,0.22578,3.0,-57.5,0.03068,923.75,1
1,0.58862,0.96229,0.22578,3.0,-57.5,5.1695,925.75,1
1,0.58862,0.96229,0.22578,3.0,-57.5,5.1695,925.75,1
1,0.58862,0.96229,0.22578,3.0,-57.5,5.1695,925.75,1
1,0.58862,0.96229,0.22578,3.0,-57.5,5.1695,925.75,1
1,0.58862,0.96229,0.22578,3.0,-57.5,5.1695,925.75,1
1,0.58862,0.96229,0.22578,3.0,-57.5,5.1695,925.75,1
1,0.45964,0.90487,0.0091224,1.0,-65.5,4.9072,921.25,1
1,0.45964,0.90487,0.0091224,1.0,-65.5,4.9072,921.25,1
1,0.45964,0.90487,0.0091224,1.0,-65.5,4.9072,921.25,1
1,0.45964,0.90487,0.0091224,1.0,-65.5,4.9072,921.25,1
1,0.45964,0.90487,0.0091224,1.0,-65.5,4.9072,921.25,1
1,0.45964,0.90487,0.0091224,1.0,-65.5,4.9072,921.25,1
1,1.1749,0.39961,0.13456,1.0,-60.5,6.0531,924.75,1
1,1.1749,0.39961,0.13456,1.0,-60.5,6.0531,924.75,1
1,1.1749,0.39961,0.13456,1.0,-60.5,6.0531,924.75,1
1,1.1749,0.39961,0.13456,1.0,-60.5,6.0531,924.75,1
1,1.1749,0.39961,0.13456,1.0,-60.5,6.0531,924.75,1
1,1.1749,0.39961,0.13456,1.0,-60.5,6.0531,924.75,1
1,1.1397,0.28478,-0.12771,1.0,-64.5,1.4941,923.75,3
1,1.1397,0.28478,-0.12771,1.0,-64.5,1.4941,923.75,3
1,1.1397,0.28478,-0.12771,1.0,-64.5,1.4941,923.75,3
1,1.1397,0.28478,-0.12771,1.0,-64.5,1.4941,923.75,3
1,1.1397,0.28478,-0.12771,1.0,-64.5,1.4941,923.75,3
1,1.1397,0.28478,-0.12771,1.0,-64.5,1.4941,923.75,3
1,1.1397,0.28478,-0.12771,1.0,-62.5,1.4757,923.25,3
1,1.1397,0.28478,-0.12771,1.0,-62.5,1.4757,923.25,3
1,1.1397,0.28478,-0.12771,1.0,-62.5,1.4757,923.25,3
1,1.1397,0.28478,-0.12771,1.0,-62.5,1.4757,923.25,3
1,1.1397,0.28478,-0.12771,1.0,-62.5,1.4757,923.25,3
1,1.1397,0.28478,-0.12771,1.0,-62.5,1.4757,923.25,3
1,0.9521,0.078086,-0.17333,1.0,-61.5,0.11658,921.25,3
1,0.9521,0.078086,-0.17333,1.0,-61.5,0.11658,921.25,3
1,0.9521,0.078086,-0.17333,1.0,-61.5,0.11658,921.25,3
1,0.9521,0.078086,-0.17333,1.0,-61.5,0.11658,921.25,3
1,0.9521,0.078086,-0.17333,1.0,-61.5,0.11658,921.25,3
1,0.9521,0.078086,-0.17333,1.0,-61.5,0.11658,921.25,3
1,0.9521,0.078086,-0.17333,1.0,-64.5,0.67035,924.25,3
1,0.9521,0.078086,-0.17333,1.0,-64.5,0.67035,924.25,3
1,0.9521,0.078086,-0.17333,1.0,-64.5,0.67035,924.25,3
1,0.9521,0.078086,-0.17333,1.0,-64.5,0.67035,924.25,3
1,0.9521,0.078086,-0.17333,1.0,-64.5,0.67035,924.25,3
1,0.9521,0.078086,-0.17333,1.0,-64.5,0.67035,924.25,3
1,0.9521,0.078086,-0.17333,1.0,-61.5,0.65654,920.75,3
1,0.9521,0.078086,-0.17333,1.0,-61.5,0.65654,920.75,3
1,0.9521,0.078086,-0.17333,1.0,-61.5,0.65654,920.75,3
1,0.9521,0.078086,-0.17333,1.0,-61.5,0.65654,920.75,3
1,0.9521,0.078086,-0.17333,1.0,-61.5,0.65654,920.75,3
1,0.9521,0.078086,-0.17333,1.0,-61.5,0.65654,920.75,3
1,1.0342,0.02067,-0.13912,1.0,-62.0,5.9718,921.75,3
1,1.0342,0.02067,-0.13912,1.0,-62.0,5.9718,921.75,3
1,1.0342,0.02067,-0.13912,1.0,-62.0,5.9718,921.75,3
1,1.0342,0.02067,-0.13912,1.0,-62.0,5.9718,921.75,3
1,1.0342,0.02067,-0.13912,1.0,-62.0,5.9718,921.75,3
1,1.0342,0.02067,-0.13912,1.0,-62.0,5.9718,921.75,3
1,1.0342,0.02067,-0.13912,1.0,-67.0,5.7616,925.75,3
1,1.0342,0.02067,-0.13912,1.0,-67.0,5.7616,925.75,3
1,1.0342,0.02067,-0.13912,1.0,-67.0,5.7616,925.75,3
1,1.0342,0.02067,-0.13912,1.0,-67.0,5.7616,925.75,3
1,1.0342,0.02067,-0.13912,1.0,-67.0,5.7616,925.75,3
1,1.0342,0.02067,-0.13912,1.0,-67.0,5.7616,925.75,3
1,1.2101,-0.059712,-0.047893,1.0,-62.0,0.15493,921.25,3
1,1.2101,-0.059712,-0.047893,1.0,-62.0,0.15493,921.25,3
1,1.2101,-0.059712,-0.047893,1.0,-62.0,0.15493,921.25,3
1,1.2101,-0.059712,-0.047893,1.0,-62.0,0.15493,921.25,3
1,1.2101,-0.059712,-0.047893,1.0,-62.0,0.15493,921.25,3
1,1.2101,-0.059712,-0.047893,1.0,-62.0,0.15493,921.25,3
1,0.98728,0.055119,-0.15052,1.0,-67.5,6.0577,925.25,3
1,0.98728,0.055119,-0.15052,1.0,-67.5,6.0577,925.25,3
1,0.98728,0.055119,-0.15052,1.0,-67.5,6.0577,925.25,3
1,0.98728,0.055119,-0.15052,1.0,-67.5,6.0577,925.25,3
1,0.98728,0.055119,-0.15052,1.0,-67.5,6.0577,925.25,3
1,0.98728,0.055119,-0.15052,1.0,-67.5,6.0577,925.25,3
1,0.98728,0.055119,-0.15052,1.0,-63.5,1.8853,922.75,3
1,0.98728,0.055119,-0.15052,1.0,-63.5,1.8853,922.75,3
1,0.98728,0.055119,-0.15052,1.0,-63.5,1.8853,922.75,3
1,0.98728,0.055119,-0.15052,1.0,-63.5,1.8853,922.75,3
1,0.98728,0.055119,-0.15052,1.0,-63.5,1.8853,922.75,3
1,0.98728,0.055119,-0.15052,1.0,-63.5,1.8853,922.75,3
1,1.1749,-0.048229,-0.059296,1.0,-66.5,0.13346,924.75,3
1,1.1749,-0.048229,-0.059296,1.0,-66.5,0.13346,924.75,3
1,1.1749,-0.048229,-0.059296,1.0,-66.5,0.13346,924.75,3
1,1.1749,-0.048229,-0.059296,1.0,-66.5,0.13346,924.75,3
1,1.1749,-0.048229,-0.059296,1.0,-66.5,0.13346,924.75,3
1,1.1749,-0.048229,-0.059296,1.0,-66.5,0.13346,924.75,3
1,1.1749,-0.048229,-0.059296,1.0,-63.0,5.7862,921.75,3
1,1.1749,-0.048229,-0.059296,1.0,-63.0,5.7862,921.75,3
1,1.1749,-0.048229,-0.059296,1.0,-63.0,5.7862,921.75,3
1,1.1749,-0.048229,-0.059296,1.0,-63.0,5.7862,921.75,3
1,1.1749,-0.048229,-0.059296,1.0,-63.0,5.7862,921.75,3
1,1.1749,-0.048229,-0.059296,1.0,-63.0,5.7862,921.75,3
1,1.1045,-0.0022966,-0.10491,1.0,-62.5,0.9388,920.25,3
1,1.1045,-0.0022966,-0.10491,1.0,-62.5,0.9388,920.25,3
1,1.1045,-0.0022966,-0.10491,1.0,-62.5,0.9388,920.25,3
1,1.1045,-0.0022966,-0.10491,1.0,-62.5,0.9388,920.25,3
1,1.1045,-0.0022966,-0.10491,1.0,-62.5,0.9388,920.25,3
1,1.1045,-0.0022966,-0.10491,1.0,-62.5,0.9388,920.25,3
1,1.1045,-0.0022966,-0.10491,1.0,-63.0,0.021476,921.25,3
1,1.1045,-0.0022966,-0.10491,1.0,-63.0,0.021476,921.25,3
1,1.1045,-0.0022966,-0.10491,1.0,-63.0,0.021476,921.25,3
1,1.1045,-0.0022966,-0.10491,1.0,-63.0,0.021476,921.25,3
1,1.1045,-0.0022966,-0.10491,1.0,-63.0,0.021476,921.25,3
1,1.1045,-0.0022966,-0.10491,1.0,-63.0,0.021476,921.25,3
1,1.2921,-0.094162,-0.0022806,1.0,-66.5,0.23317,924.75,3
1,1.2921,-0.094162,-0.0022806,1.0,-66.5,0.23317,924.75,3
1,1.2921,-0.094162,-0.0022806,1.0,-66.5,0.23317,924.75,3
1,1.2921,-0.094162,-0.0022806,1.0,-66.5,0.23317,924.75,3
1,1.2921,-0.094162,-0.0022806,1.0,-66.5,0.23317,924.75,3
1,1.2921,-0.094162,-0.0022806,1.0,-66.5,0.23317,924.75,3
1,1.2921,-0.094162,-0.0022806,3.0,-54.0,0.10738,922.75,3
1,1.2921,-0.094162,-0.0022806,3.0,-54.0,0.10738,922.75,3
1,1.2921,-0.094162,-0.0022806,3.0,-54.0,0.10738,922.75,3
1,1.2921,-0.094162,-0.0022806,3.0,-54.0,0.10738,922.75,3
1,1.2921,-0.094162,-0.0022806,3.0,-54.0,0.10738,922.75,3
1,1.2921,-0.094162,-0.0022806,3.0,-54.0,0.10738,922.75,3
1,1.339,-0.11713,-0.0022806,1.0,-67.5,5.6819,925.75,3
1,1.339,-0.11713,-0.0022806,1.0,-67.5,5.6819,925.75,3
1,1.339,-0.11713,-0.0022806,1.0,-67.5,5.6819,925.75,3
1,1.339,-0.11713,-0.0022806,1.0,-67.5,5.6819,925.75,3
1,1.339,-0.11713,-0.0022806,1.0,-67.5,5.6819,925.75,3
1,1.339,-0.11713,-0.0022806,1.0,-67.5,5.6819,925.75,3
1,1.1749,-0.048229,-0.070699,1.0,-61.5,0.003068,921.25,3
1,1.1749,-0.048229,-0.070699,1.0,-61.5,0.003068,921.25,3
1,1.1749,-0.048229,-0.070699,1.0,-61.5,0.003068,921.25,3
1,1.1749,-0.048229,-0.070699,1.0,-61.5,0.003068,921.25,3
1,1.1749,-0.048229,-0.070699,1.0,-61.5,0.003068,921.25,3
1,1.1749,-0.048229,-0.070699,1.0,-61.5,0.003068,921.25,3
1,1.1749,-0.048229,-0.070699,1.0,-62.0,0.50315,920.75,3
1,1.1749,-0.048229,-0.070699,1.0,-62.0,0.50315,920.75,3
1,1.1749,-0.048229,-0.070699,1.0,-62.0,0.50315,920.75,3
1,1.1749,-0.048229,-0.070699,1.0,-62.0,0.50315,920.75,3
1,1.1749,-0.048229,-0.070699,1.0,-62.0,0.50315,920.75,3
1,1.1749,-0.048229,-0.070699,1.0,-62.0,0.50315,920.75,3
1,1.0694,0.0091865,-0.12771,1.0,-63.0,5.9426,921.75,3
1,1.0694,0.0091865,-0.12771,1.0,-63.0,5.9426,921.75,3
1,1.0694,0.0091865,-0.12771,1.0,-63.0,5.9426,921.75,3
1,1.0694,0.0091865,-0.12771,1.0,-63.0,5.9426,921.75,3
1,1.0694,0.0091865,-0.12771,1.0,-63.0,5.9426,921.75,3
1,1.0694,0.0091865,-0.12771,1.0,-63.0,5.9426,921.75,3
1,1.0694,0.0091865,-0.12771,1.0,-68.5,2.6891,925.75,3
1,1.0694,0.0091865,-0.12771,1.0,-68.5,2.6891,925.75,3
1,1.0694,0.0091865,-0.12771,1.0,-68.5,2.6891,925.75,3
1,1.0694,0.0091865,-0.12771,1.0,-68.5,2.6891,925.75,3
1,1.0694,0.0091865,-0.12771,1.0,-68.5,2.6891,925.75,3
1,1.0694,0.0091865,-0.12771,1.0,-68.5,2.6891,925.75,3
1,1.1397,-0.025263,-0.082102,1.0,-62.5,0.46326,920.75,3
1,1.1397,-0.025263,-0.082102,1.0,-62.5,0.46326,920.75,3
1,1.1397,-0.025263,-0.082102,1.0,-62.5,0.46326,920.75,3
1,1.1397,-0.025263,-0.082102,1.0,-62.5,0.46326,920.75,3
1,1.1397,-0.025263,-0.082102,1.0,-62.5,0.46326,920.75,3
1,1.1397,-0.025263,-0.082102,1.0,-62.5,0.46326,920.75,3
1,1.1397,-0.025263,-0.082102,1.0,-66.5,0.17334,924.75,3
1,1.1397,-0.025263,-0.082102,1.0,-66.5,0.17334,924.75,3
1,1.1397,-0.025263,-0.082102,1.0,-66.5,0.17334,924.75,3
1,1.1397,-0.025263,-0.082102,1.0,-66.5,0.17334,924.75,3
1,1.1397,-0.025263,-0.082102,1.0,-66.5,0.17334,924.75,3
1,1.1397,-0.025263,-0.082102,1.0,-66.5,0.17334,924.75,3
1,1.3039,-0.094162,-0.013684,1.0,-66.0,0.68569,924.25,3
1,1.3039,-0.094162,-0.013684,1.0,-66.0,0.68569,924.25,3
1,1.3039,-0.094162,-0.013684,1.0,-66.0,0.68569,924.25,3
1,1.3039,-0.094162,-0.013684,1.0,-66.0,0.68569,924.25,3
1,1.3039,-0.094162,-0.013684,1.0,-66.0,0.68569,924.25,3
1,1.3039,-0.094162,-0.013684,1.0,-66.0,0.68569,924.25,3
1,1.1514,-0.036746,-0.070699,1.0,-68.5,2.6231,925.75,3
1,1.1514,-0.036746,-0.070699,1.0,-68.5,2.6231,925.75,3
1,1.1514,-0.036746,-0.070699,1.0,-68.5,2.6231,925.75,3
1,1.1514,-0.036746,-0.070699,1.0,-68.5,2.6231,925.75,3
1,1.1514,-0.036746,-0.070699,1.0,-68.5,2.6231,925.75,3
1,1.1514,-0.036746,-0.070699,1.0,-68.5,2.6231,925.75,3
1,1.0342,0.032153,-0.15052,1.0,-66.0,0.62433,924.25,3
1,1.0342,0.032153,-0.15052,1.0,-66.0,0.62433,924.25,3
1,1.0342,0.032153,-0.15052,1.0,-66.0,0.62433,924.25,3
1,1.0342,0.032153,-0.15052,1.0,-66.0,0.62433,924.25,3
1,1.0342,0.032153,-0.15052,1.0,-66.0,0.62433,924.25,3
1,1.0342,0.032153,-0.15052,1.0,-66.0,0.62433,924.25,3
1,1.2218,-0.071196,-0.047893,1.0,-62.5,5.8092,921.75,3
1,1.2218,-0.071196,-0.047893,1.0,-62.5,5.8092,921.75,3
1,1.2218,-0.071196,-0.047893,1.0,-62.5,5.8092,921.75,3
1,1.2218,-0.071196,-0.047893,1.0,-62.5,5.8092,921.75,3
1,1.2218,-0.071196,-0.047893,1.0,-62.5,5.8092,921.75,3
1,1.2218,-0.071196,-0.047893,1.0,-62.5,5.8092,921.75,3
1,1.2218,-0.071196,-0.047893,1.0,-65.5,1.0354,923.75,3
1,1.2218,-0.071196,-0.047893,1.0,-65.5,1.0354,923.75,3
1,1.2218,-0.071196,-0.047893,1.0,-65.5,1.0354,923.75,3
1,1.2218,-0.071196,-0.047893,1.0,-65.5,1.0354,923.75,3
1,1.2218,-0.071196,-0.047893,1.0,-65.5,1.0354,923.75,3
1,1.2218,-0.071196,-0.047893,1.0,-65.5,1.0354,923.75,3
1,1.0107,0.043636,-0.13912,1.0,-68.0,6.1927,925.25,3
1,1.0107,0.043636,-0.13912,1.0,-68.0,6.1927,925.25,3
1,1.0107,0.043636,-0.13912,1.0,-68.0,6.1927,925.25,3
1,1.0107,0.043636,-0.13912,1.0,-68.0,6.1927,925.25,3
1,1.0107,0.043636,-0.13912,1.0,-68.0,6.1927,925.25,3
1,1.0107,0.043636,-0.13912,1.0,-68.0,6.1927,925.25,3
1,1.3508,-0.11713,-0.0022806,1.0,-68.5,2.8041,925.75,3
1,1.3508,-0.11713,-0.0022806,1.0,-68.5,2.8041,925.75,3
1,1.3508,-0.11713,-0.0022806,1.0,-68.5,2.8041,925.75,3
1,1.3508,-0.11713,-0.0022806,1.0,-68.5,2.8041,925.75,3
1,1.3508,-0.11713,-0.0022806,1.0,-68.5,2.8041,925.75,3
1,1.3508,-0.11713,-0.0022806,1.0,-68.5,2.8041,925.75,3
1,1.0576,0.032153,-0.11631,1.0,-63.0,0.48934,920.75,3
1,1.0576,0.032153,-0.11631,1.0,-63.0,0.48934,920.75,3
1,1.0576,0.032153,-0.11631,1.0,-63.0,0.48934,920.75,3
1,1.0576,0.032153,-0.11631,1.0,-63.0,0.48934,920.75,3
1,1.0576,0.032153,-0.11631,1.0,-63.0,0.48934,920.75,3
1,1.0576,0.032153,-0.11631,1.0,-63.0,0.48934,920.75,3
1,1.0576,0.032153,-0.11631,1.0,-67.0,0.35895,924.75,3
1,1.0576,0.032153,-0.11631,1.0,-67.0,0.35895,924.75,3
1,1.0576,0.032153,-0.11631,1.0,-67.0,0.35895,924.75,3
1,1.0576,0.032153,-0.11631,1.0,-67.0,0.35895,924.75,3
1,1.0576,0.032153,-0.11631,1.0,-67.0,0.35895,924.75,3
1,1.0576,0.032153,-0.11631,1.0,-67.0,0.35895,924.75,3
1,1.257,-0.082679,-0.025087,1.0,-62.5,5.4027,922.25,3
1,1.257,-0.082679,-0.025087,1.0,-62.5,5.4027,922.25,3
1,1.257,-0.082679,-0.025087,1.0,-62.5,5.4027,922.25,3
1,1.257,-0.082679,-0.025087,1.0,-62.5,5.4027,922.25,3
1,1.257,-0.082679,-0.025087,1.0,-62.5,5.4027,922.25,3
1,1.257,-0.082679,-0.025087,1.0,-62.5,5.4027,922.25,3
1,1.257,-0.082679,-0.025087,1.0,-66.0,0.65961,924.25,3
1,1.257,-0.082679,-0.025087,1.0,-66.0,0.65961,924.25,3
1,1.257,-0.082679,-0.025087,1.0,-66.0,0.65961,924.25,3
1,1.257,-0.082679,-0.025087,1.0,-66.0,0.65961,924.25,3
1,1.257,-0.082679,-0.025087,1.0,-66.0,0.65961,924.25,3
1,1.257,-0.082679,-0.025087,1.0,-66.0,0.65961,924.25,3
1,1.257,-0.082679,-0.025087,1.0,-67.5,6.1681,925.25,3
1,1.257,-0.082679,-0.025087,1.0,-67.5,6.1681,925.25,3
1,1.257,-0.082679,-0.025087,1.0,-67.5,6.1681,925.25,3
1,1.257,-0.082679,-0.025087,1.0,-67.5,6.1681,925.25,3
1,1.257,-0.082679,-0.025087,1.0,-67.5,6.1681,925.25,3
1,1.257,-0.082679,-0.025087,1.0,-67.5,6.1681,925.25,3
1,1.1514,-0.048229,-0.059296,1.0,-63.0,5.9304,921.75,3
1,1.1514,-0.048229,-0.059296,1.0,-63.0,5.9304,921.75,3
1,1.1514,-0.048229,-0.059296,1.0,-63.0,5.9304,921.75,3
1,1.1514,-0.048229,-0.059296,1.0,-63.0,5.9304,921.75,3
1,1.1514,-0.048229,-0.059296,1.0,-63.0,5.9304,921.75,3
1,1.1514,-0.048229,-0.059296,1.0,-63.0,5.9304,921.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-67.0,0.25924,924.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-67.0,0.25924,924.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-67.0,0.25924,924.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-67.0,0.25924,924.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-67.0,0.25924,924.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-67.0,0.25924,924.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-62.5,5.8399,921.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-62.5,5.8399,921.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-62.5,5.8399,921.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-62.5,5.8399,921.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-62.5,5.8399,921.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-62.5,5.8399,921.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-67.5,5.7463,925.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-67.5,5.7463,925.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-67.5,5.7463,925.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-67.5,5.7463,925.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-67.5,5.7463,925.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-67.5,5.7463,925.75,3
1,1.3273,-0.11713,-0.0022806,1.0,-62.0,0.96641,920.25,3
1,1.3273,-0.11713,-0.0022806,1.0,-62.0,0.96641,920.25,3
1,1.3273,-0.11713,-0.0022806,1.0,-62.0,0.96641,920.25,3
1,1.3273,-0.11713,-0.0022806,1.0,-62.0,0.96641,920.25,3
1,1.3273,-0.11713,-0.0022806,1.0,-62.0,0.96641,920.25,3
1,1.3273,-0.11713,-0.0022806,1.0,-62.0,0.96641,920.25,3
1,1.339,-0.11713,-0.013684,1.0,-66.5,0.25924,924.75,3
1,1.339,-0.11713,-0.013684,1.0,-66.5,0.25924,924.75,3
1,1.339,-0.11713,-0.013684,1.0,-66.5,0.25924,924.75,3
1,1.339,-0.11713,-0.013684,1.0,-66.5,0.25924,924.75,3
1,1.339,-0.11713,-0.013684,1.0,-66.5,0.25924,924.75,3
1,1.339,-0.11713,-0.013684,1.0,-66.5,0.25924,924.75,3
1,1.0928,-0.01378,-0.093505,1.0,-63.0,5.4763,922.25,3
1,1.0928,-0.01378,-0.093505,1.0,-63.0,5.4763,922.25,3
1,1.0928,-0.01378,-0.093505,1.0,-63.0,5.4763,922.25,3
1,1.0928,-0.01378,-0.093505,1.0,-63.0,5.4763,922.25,3
1,1.0928,-0.01378,-0.093505,1.0,-63.0,5.4763,922.25,3
1,1.0928,-0.01378,-0.093505,1.0,-63.0,5.4763,922.25,3
1,1.0928,-0.01378,-0.093505,1.0,-62.5,0.092039,921.25,3
1,1.0928,-0.01378,-0.093505,1.0,-62.5,0.092039,921.25,3
1,1.0928,-0.01378,-0.093505,1.0,-62.5,0.092039,921.25,3
1,1.0928,-0.01378,-0.093505,1.0,-62.5,0.092039,921.25,3
1,1.0928,-0.01378,-0.093505,1.0,-62.5,0.092039,921.25,3
1,1.0928,-0.01378,-0.093505,1.0,-62.5,0.092039,921.25,3
1,1.0342,0.02067,-0.12771,1.0,-66.5,0.35895,924.75,3
1,1.0342,0.02067,-0.12771,1.0,-66.5,0.35895,924.75,3
1,1.0342,0.02067,-0.12771,1.0,-66.5,0.35895,924.75,3
1,1.0342,0.02067,-0.12771,1.0,-66.5,0.35895,924.75,3
1,1.0342,0.02067,-0.12771,1.0,-66.5,0.35895,924.75,3
1,1.0342,0.02067,-0.12771,1.0,-66.5,0.35895,924.75,3
1,1.0342,0.02067,-0.12771,1.0,-63.0,5.9319,921.75,3
1,1.0342,0.02067,-0.12771,1.0,-63.0,5.9319,921.75,3
1,1.0342,0.02067,-0.12771,1.0,-63.0,5.9319,921.75,3
1,1.0342,0.02067,-0.12771,1.0,-63.0,5.9319,921.75,3
1,1.0342,0.02067,-0.12771,1.0,-63.0,5.9319,921.75,3
1,1.0342,0.02067,-0.12771,1.0,-63.0,5.9319,921.75,3
1,1.0342,0.02067,-0.12771,3.0,-56.0,4.605,925.75,3
1,1.0342,0.02067,-0.12771,3.0,-56.0,4.605,925.75,3
1,1.0342,0.02067,-0.12771,3.0,-56.0,4.605,925.75,3
1,1.0342,0.02067,-0.12771,3.0,-56.0,4.605,925.75,3
1,1.0342,0.02067,-0.12771,3.0,-56.0,4.605,925.75,3
1,1.0342,0.02067,-0.12771,3.0,-56.0,4.605,925.75,3
1,1.0342,0.02067,-0.12771,1.0,-64.0,4.648,923.25,3
1,1.0342,0.02067,-0.12771,1.0,-64.0,4.648,923.25,3
1,1.0342,0.02067,-0.12771,1.0,-64.0,4.648,923.25,3
1,1.0342,0.02067,-0.12771,1.0,-64.0,4.648,923.25,3
1,1.0342,0.02067,-0.12771,1.0,-64.0,4.648,923.25,3
1,1.0342,0.02067,-0.12771,1.0,-64.0,4.648,923.25,3
1,1.0928,-0.01378,-0.10491,1.0,-67.0,6.1482,925.25,3
1,1.0928,-0.01378,-0.10491,1.0,-67.0,6.1482,925.25,3
1,1.0928,-0.01378,-0.10491,1.0,-67.0,6.1482,925.25,3
1,1.0928,-0.01378,-0.10491,1.0,-67.0,6.1482,925.25,3
1,1.0928,-0.01378,-0.10491,1.0,-67.0,6.1482,925.25,3
1,1.0928,-0.01378,-0.10491,1.0,-67.0,6.1482,925.25,3
1,1.3742,-0.10565,-0.013684,1.0,-62.5,5.4472,922.25,3
1,1.3742,-0.10565,-0.013684,1.0,-62.5,5.4472,922.25,3
1,1.3742,-0.10565,-0.013684,1.0,-62.5,5.4472,922.25,3
1,1.3742,-0.10565,-0.013684,1.0,-62.5,5.4472,922.25,3
1,1.3742,-0.10565,-0.013684,1.0,-62.5,5.4472,922.25,3
1,1.3742,-0.10565,-0.013684,1.0,-62.5,5.4472,922.25,3
1,1.3742,-0.10565,-0.013684,1.0,-62.5,0.087437,921.25,3
1,1.3742,-0.10565,-0.013684,1.0,-62.5,0.087437,921.25,3
1,1.3742,-0.10565,-0.013684,1.0,-62.5,0.087437,921.25,3
1,1.3742,-0.10565,-0.013684,1.0,-62.5,0.087437,921.25,3
1,1.3742,-0.10565,-0.013684,1.0,-62.5,0.087437,921.25,3
1,1.3742,-0.10565,-0.013684,1.0,-62.5,0.087437,921.25,3
1,1.339,-0.10565,-0.013684,1.0,-63.5,5.0759,922.75,3
1,1.339,-0.10565,-0.013684,1.0,-63.5,5.0759,922.75,3
1,1.339,-0.10565,-0.013684,1.0,-63.5,5.0759,922.75,3
1,1.339,-0.10565,-0.013684,1.0,-63.5,5.0759,922.75,3
1,1.339,-0.10565,-0.013684,1.0,-63.5,5.0759,922.75,3
1,1.339,-0.10565,-0.013684,1.0,-63.5,5.0759,922.75,3
1,1.3273,-0.10565,-0.013684,1.0,-63.0,5.4809,922.25,3
1,1.3273,-0.10565,-0.013684,1.0,-63.0,5.4809,922.25,3
1,1.3273,-0.10565,-0.013684,1.0,-63.0,5.4809,922.25,3
1,1.3273,-0.10565,-0.013684,1.0,-63.0,5.4809,922.25,3
1,1.3273,-0.10565,-0.013684,1.0,-63.0,5.4809,922.25,3
1,1.3273,-0.10565,-0.013684,1.0,-63.0,5.4809,922.25,3
1,1.0576,0.032153,-0.11631,1.0,-67.0,6.1697,925.25,3
1,1.0576,0.032153,-0.11631,1.0,-67.0,6.1697,925.25,3
1,1.0576,0.032153,-0.11631,1.0,-67.0,6.1697,925.25,3
1,1.0576,0.032153,-0.11631,1.0,-67.0,6.1697,925.25,3
1,1.0576,0.032153,-0.11631,1.0,-67.0,6.1697,925.25,3
1,1.0576,0.032153,-0.11631,1.0,-67.0,6.1697,925.25,3
1,1.2452,-0.082679,-0.03649,1.0,-64.5,1.0769,923.75,3
1,1.2452,-0.082679,-0.03649,1.0,-64.5,1.0769,923.75,3
1,1.2452,-0.082679,-0.03649,1.0,-64.5,1.0769,923.75,3
1,1.2452,-0.082679,-0.03649,1.0,-64.5,1.0769,923.75,3
1,1.2452,-0.082679,-0.03649,1.0,-64.5,1.0769,923.75,3
1,1.2452,-0.082679,-0.03649,1.0,-64.5,1.0769,923.75,3
1,1.2452,-0.082679,-0.03649,1.0,-64.0,1.4941,923.25,3
1,1.2452,-0.082679,-0.03649,1.0,-64.0,1.4941,923.25,3
1,1.2452,-0.082679,-0.03649,1.0,-64.0,1.4941,923.25,3
1,1.2452,-0.082679,-0.03649,1.0,-64.0,1.4941,923.25,3
1,1.2452,-0.082679,-0.03649,1.0,-64.0,1.4941,923.25,3
1,1.2452,-0.082679,-0.03649,1.0,-64.0,1.4941,923.25,3
1,1.0694,0.02067,-0.13912,3.0,-54.5,5.438,924.25,3
1,1.0694,0.02067,-0.13912,3.0,-54.5,5.438,924.25,3
1,1.0694,0.02067,-0.13912,3.0,-54.5,5.438,924.25,3
1,1.0694,0.02067,-0.13912,3.0,-54.5,5.438,924.25,3
1,1.0694,0.02067,-0.13912,3.0,-54.5,5.438,924.25,3
1,1.0694,0.02067,-0.13912,3.0,-54.5,5.438,924.25,3
1,1.0694,0.02067,-0.13912,1.0,-62.5,0.53229,920.75,3
1,1.0694,0.02067,-0.13912,1.0,-62.5,0.53229,920.75,3
1,1.0694,0.02067,-0.13912,1.0,-62.5,0.53229,920.75,3
1,1.0694,0.02067,-0.13912,1.0,-62.5,0.53229,920.75,3
1,1.0694,0.02067,-0.13912,1.0,-62.5,0.53229,920.75,3
